,date,turnover<0,turnover>0,ХЃам<0,ХЃам>0
2036,2017/5/23,4346429.374,3794742.217,3194698.048,3873119.659
2037,2017/5/24,4346405.374,3794720.217,3194680.048,3873097.659
2038,2017/5/25,4420193.374,3862359.217,3250021.048,3940736.659
2039,2017/5/26,4413917.374,3856606.217,3245314.048,3934983.659
2040,2017/5/31,4428857.374,3870301.217,3256519.048,3948678.659
2041,2017/6/1,4434689.374,3875647.217,3260893.048,3954024.659
2042,2017/6/2,4421213.374,3863294.217,3250786.048,3941671.659
2043,2017/6/5,4399901.374,3843758.217,3234802.048,3922135.659
2044,2017/6/6,4428857.374,3870301.217,3256519.048,3948678.659
2045,2017/6/7,4478045.374,3915390.217,3293410.048,3993767.659
2046,2017/6/8,4510577.374,3945211.217,3317809.048,4023588.659
2047,2017/6/9,4528805.374,3961920.217,3331480.048,4040297.659
2048,2017/6/12,4526669.374,3959962.217,3329878.048,4038339.659
2049,2017/6/13,4536125.374,3968630.217,3336970.048,4047007.659
2050,2017/6/14,4479761.374,3916963.217,3294697.048,3995340.659
2051,2017/6/15,4471949.374,3909802.217,3288838.048,3988179.659
2052,2017/6/16,4459913.374,3898769.217,3279811.048,3977146.659
2053,2017/6/19,4501805.374,3937170.217,3311230.048,4015547.659
2054,2017/6/20,4493189.374,3929272.217,3304768.048,4007649.659
2055,2017/6/21,4542953.374,3974889.217,3342091.048,4053266.659
2056,2017/6/22,4545809.374,3977507.217,3344233.048,4055884.659
2057,2017/6/23,4584857.374,4013301.217,3373519.048,4091678.659
2058,2017/6/26,4639109.374,4063032.217,3414208.048,4141409.659
2059,2017/6/27,4647065.374,4070325.217,3420175.048,4148702.659
2060,2017/6/28,4612805.374,4038920.217,3394480.048,4117297.659
2061,2017/6/29,4639997.374,4063846.217,3414874.048,4142223.659
2062,2017/6/30,4637561.374,4061613.217,3413047.048,4139990.659
2063,2017/7/3,4618421.374,4044068.217,3398692.048,4122445.659
2064,2017/7/4,4581377.374,4010111.217,3370909.048,4088488.659
2065,2017/7/5,4629017.374,4053781.217,3406639.048,4132158.659
2066,2017/7/6,4629521.374,4054243.217,3407017.048,4132620.659
2067,2017/7/7,4624517.374,4049656.217,3403264.048,4128033.659
2068,2017/7/10,4621829.374,4047192.217,3401248.048,4125569.659
2069,2017/7/11,4642373.374,4066024.217,3416656.048,4144401.659
2070,2017/7/12,4627985.374,4052835.217,3405865.048,4131212.659
2071,2017/7/13,4661705.374,4083745.217,3431155.048,4162122.659
2072,2017/7/14,4681109.374,4101532.217,3445708.048,4179909.659
2073,2017/7/17,4633673.374,4058049.217,3410131.048,4136426.659
2074,2017/7/18,4638017.374,4062031.217,3413389.048,4140408.659
2075,2017/7/19,4713101.374,4130858.217,3469702.048,4209235.659
2076,2017/7/20,4734857.374,4150801.217,3486019.048,4229178.659
2077,2017/7/21,4711721.374,4129593.217,3468667.048,4207970.659
2078,2017/7/24,4729565.374,4145950.217,3482050.048,4224327.659
2079,2017/7/25,4700873.374,4119649.217,3460531.048,4198026.659
2080,2017/7/26,4683869.374,4104062.217,3447778.048,4182439.659
2081,2017/7/27,4692029.374,4111542.217,3453898.048,4189919.659
2082,2017/7/28,4703669.374,4122212.217,3462628.048,4200589.659
2083,2017/7/31,4722845.374,4139790.217,3477010.048,4218167.659
2084,2017/8/1,4761857.374,4175551.217,3506269.048,4253928.659
2085,2017/8/2,4750421.374,4165068.217,3497692.048,4243445.659
2086,2017/8/3,4710797.374,4128746.217,3467974.048,4207123.659
2087,2017/8/4,4686497.374,4106471.217,3449749.048,4184848.659
2088,2017/8/7,4709549.374,4127602.217,3467038.048,4205979.659
2089,2017/8/8,4716053.374,4133564.217,3471916.048,4211941.659
2090,2017/8/9,4714201.649,4132277.217,3470527.255,4210654.659
2091,2017/8/10,4714201.649,4115236.465,3470527.255,4194022.659
2092,2017/8/11,4714201.649,4115236.465,3470527.255,4118595.659
2093,2017/8/14,4714201.649,4115236.465,3470527.255,4170658.659
2094,2017/8/15,4714201.649,4115236.465,3470527.255,4183176.659
2095,2017/8/16,4714201.649,4115236.465,3470527.255,4178072.659
2096,2017/8/17,4714201.649,4115236.465,3470527.255,4199918.659
2097,2017/8/18,4714201.649,4115236.465,3470527.255,4203647.659
2098,2017/8/21,4714201.649,4115236.465,3470527.255,4221599.659
2099,2017/8/22,4714201.649,4115236.465,3470527.255,4234040.659
2100,2017/8/23,4714201.649,4115236.465,3470527.255,4238209.659
2101,2017/8/24,4714201.649,4115236.465,3470527.255,4214625.659
2102,2017/8/25,4714201.649,4115236.465,3470527.255,4281835.659
2103,2017/8/28,4714201.649,4115236.465,3470527.255,4333491.659
2104,2017/8/29,4714201.649,4115236.465,3470527.255,4324504.659
2105,2017/8/30,4714201.649,4115236.465,3470527.255,4324240.659
2106,2017/8/31,4714201.649,4115236.465,3470527.255,4310809.659
2107,2017/9/1,4714201.649,4115236.465,3470527.255,4320104.659
2108,2017/9/4,4714201.649,4115236.465,3470527.255,4336692.659
2109,2017/9/5,4714201.649,4115236.465,3470527.255,4349265.659
2110,2017/9/6,4714201.649,4115236.465,3470527.255,4340905.659
2111,2017/9/7,4714201.649,4115236.465,3470527.255,4319367.659
2112,2017/9/8,4713742.53,4115236.465,3470182.916,4315099.659
2113,2017/9/11,4713334.53,4115236.465,3469876.916,4314725.659
2114,2017/9/12,4728070.53,4115236.465,3480928.916,4328233.659
2115,2017/9/13,4733686.53,4115236.465,3485140.916,4333381.659
2116,2017/9/14,4718506.53,4115236.465,3473755.916,4319466.659
2117,2017/9/15,4720114.53,4115236.465,3474961.916,4320940.659
2118,2017/9/18,4734322.53,4115236.465,3485617.916,4333964.659
2119,2017/9/19,4721098.53,4115236.465,3475699.916,4321842.659
2120,2017/9/20,4733021.438,4115236.465,3484642.096,4333194.659
2121,2017/9/21,4733021.438,4115236.465,3484642.096,4328112.659
2122,2017/9/22,4733021.438,4115236.465,3484642.096,4328013.659
2123,2017/9/25,4733021.438,4115236.465,3484642.096,4306079.659
2124,2017/9/26,4733021.438,4115236.465,3484642.096,4309368.659
2125,2017/9/27,4733021.438,4115236.465,3484642.096,4309830.659
2126,2017/9/28,4733021.438,4115236.465,3484642.096,4311304.659
2127,2017/9/29,4733021.438,4114852.815,3484296.811,4326660.659
2128,2017/10/9,4733021.438,4160562.815,3525435.811,4376941.659
2129,2017/10/10,4733021.438,4168212.815,3532320.811,4385356.659
2130,2017/10/11,4732553.115,4181042.815,3543867.811,4399469.659
2131,2017/10/12,4744865.115,4191302.815,3553101.811,4410755.659
2132,2017/10/13,4754525.115,4199352.815,3560346.811,4419610.659
2133,2017/10/16,4745465.115,4191802.815,3553551.811,4411305.659
2134,2017/10/17,4745009.115,4191422.815,3553209.811,4410887.659
2135,2017/10/18,4782317.115,4222512.815,3581190.811,4445086.659
2136,2017/10/19,4766825.115,4209602.815,3569571.811,4430885.659
2137,2017/10/20,4761545.115,4205202.815,3565611.811,4426045.659
2138,2017/10/23,4766285.115,4209152.815,3569166.811,4430390.659
2139,2017/10/24,4800605.115,4237752.815,3594906.811,4461850.659
2140,2017/10/25,4821665.115,4255302.815,3610701.811,4481155.659
2141,2017/10/26,4841621.115,4271932.815,3625668.811,4499448.659
2142,2017/10/27,4875689.115,4300322.815,3651219.811,4530677.659
2143,2017/10/30,4860989.115,4288072.815,3640194.811,4517202.659
2144,2017/10/31,4857389.115,4285072.815,3637494.811,4513902.659
2145,2017/11/1,4845269.115,4274972.815,3628404.811,4502792.659
2146,2017/11/2,4845881.115,4275482.815,3628863.811,4503353.659
2147,2017/11/3,4840565.115,4271052.815,3624876.811,4498480.659
2148,2017/11/6,4874393.115,4299242.815,3650247.811,4529489.659
2149,2017/11/7,4914425.115,4332602.815,3680271.811,4566185.659
2150,2017/11/8,4906937.115,4326362.815,3674655.811,4559321.659
2151,2017/11/9,4940405.115,4354252.815,3699756.811,4590000.659
2152,2017/11/10,4983617.115,4390262.815,3732165.811,4629611.659
2153,2017/11/13,5003009.115,4406422.815,3746709.811,4647387.659
2154,2017/11/14,4968545.115,4377702.815,3720861.811,4615795.659
2155,2017/11/15,4937729.115,4352022.815,3697749.811,4587547.659
2156,2017/11/16,4975337.115,4383362.815,3725955.811,4622021.659
2157,2017/11/17,4994345.115,4399202.815,3740211.811,4639445.659
2158,2017/11/20,5021921.115,4422182.815,3760893.811,4664723.659
2159,2017/11/21,5110565.115,4496052.815,3827376.811,4745980.659
2160,2017/11/22,5122409.115,4505922.815,3836259.811,4756837.659
2161,2017/11/23,4972205.115,4380752.815,3723606.811,4619150.659
2162,2017/11/24,4974365.115,4382552.815,3725226.811,4621130.659
2163,2017/11/27,4909265.115,4328302.815,3676401.811,4561455.659
2164,2017/11/28,4916309.115,4334172.815,3681684.811,4567912.659
2165,2017/11/29,4913825.115,4332102.815,3679821.811,4565635.659
2166,2017/11/30,4856645.115,4284452.815,3636936.811,4513220.659
2167,2017/12/1,4847093.115,4276492.815,3629772.811,4504464.659
2168,2017/12/4,4871957.115,4297212.815,3648420.811,4527256.659
2169,2017/12/5,4897529.115,4318522.815,3667599.811,4550697.659
2170,2017/12/6,4868309.115,4294172.815,3645684.811,4523912.659
2171,2017/12/7,4814597.115,4249412.815,3605400.811,4474676.659
2172,2017/12/8,4853381.115,4281732.815,3634488.811,4510228.659
2173,2017/12/11,4932725.115,4347852.815,3693996.811,4582960.659
2174,2017/12/12,4868549.115,4294372.815,3645864.811,4524132.659
2175,2017/12/13,4909433.115,4328442.815,3676527.811,4561609.659
2176,2017/12/14,4880705.115,4304502.815,3654981.811,4535275.659
2177,2017/12/15,4826357.115,4259212.815,3614220.811,4485456.659
2178,2017/12/18,4831673.115,4263642.815,3618207.811,4490329.659
2179,2017/12/19,4891721.115,4313682.815,3663243.811,4545373.659
2180,2017/12/20,4885913.115,4308842.815,3658887.811,4540049.659
2181,2017/12/21,4930745.115,4346202.815,3692511.811,4581145.659
2182,2017/12/22,4914845.115,4332952.815,3680586.811,4566570.659
2183,2017/12/25,4899173.115,4319892.815,3668832.811,4552204.659
2184,2017/12/26,4913669.115,4331972.815,3679704.811,4565492.659
2185,2017/12/27,4838777.115,4269562.815,3623535.811,4496841.659
2186,2017/12/28,4872005.115,4297252.815,3648456.811,4527300.659
2187,2017/12/29,4886345.115,4309202.815,3659211.811,4540445.659
2188,2018/1/2,4954205.115,4365752.815,3710106.811,4602650.659
2189,2018/1/3,4982993.115,4389742.815,3731697.811,4629039.659
2190,2018/1/4,5003897.115,4407162.815,3747375.811,4648201.659
2191,2018/1/5,5015825.115,4417102.815,3756321.811,4659135.659
2192,2018/1/8,5041517.115,4438512.815,3775590.811,4682686.659
2193,2018/1/9,5076485.115,4467652.815,3801816.811,4714740.659
2194,2018/1/10,5098697.115,4486162.815,3818475.811,4735101.659
2195,2018/1/11,5096033.115,4483942.815,3816477.811,4732659.659
2196,2018/1/12,5119325.115,4503352.815,3833946.811,4754010.659
2197,2018/1/15,5119613.115,4503592.815,3834162.811,4754274.659
2198,2018/1/16,5159489.115,4536822.815,3864069.811,4790827.659
2199,2018/1/17,5147069.115,4526472.815,3854754.811,4779442.659
2200,2018/1/18,5175029.115,4549772.815,3875724.811,4805072.659
2201,2018/1/19,5191805.115,4563752.815,3888306.811,4820450.659
2202,2018/1/22,5253245.115,4614952.815,3934386.811,4876770.659
2203,2018/1/23,5308457.115,4660962.815,3975795.811,4927381.659
2204,2018/1/24,5317193.115,4668242.815,3982347.811,4935389.659
2205,2018/1/25,5287421.115,4643432.815,3960018.811,4908098.659
2206,2018/1/26,5306885.115,4659652.815,3974616.811,4925940.659
2207,2018/1/29,5211749.115,4580372.815,3903264.811,4838732.659
2208,2018/1/30,5156645.115,4534452.815,3861936.811,4788220.659
2209,2018/1/31,5180405.115,4554252.815,3879756.811,4810000.659
2210,2018/2/1,5144405.115,4524252.815,3852756.811,4777000.659
2211,2018/2/2,5174801.115,4549582.815,3875553.811,4804863.659
2212,2018/2/5,5178305.115,4552502.815,3878181.811,4808075.659
2213,2018/2/6,5027993.115,4427242.815,3765447.811,4670289.659
2214,2018/2/7,4909925.115,4328852.815,3676896.811,4562060.659
2215,2018/2/8,4863785.115,4290402.815,3642291.811,4519765.659
2216,2018/2/9,4658105.115,4119002.815,3488031.811,4331225.659
2217,2018/2/12,4717445.115,4168452.815,3532536.811,4385620.659
2218,2018/2/13,4772081.115,4213982.815,3573513.811,4435703.659
2219,2018/2/14,4809677.115,4245312.815,3601710.811,4470166.659
2220,2018/2/22,4912601.115,4331082.815,3678903.811,4564513.659
2221,2018/2/23,4934633.115,4349442.815,3695427.811,4584709.659
2222,2018/2/26,4991429.115,4396772.815,3738024.811,4636772.659
2223,2018/2/27,4920101.115,4337332.815,3684528.811,4571388.659
2224,2018/2/28,4877693.115,4301992.815,3652722.811,4532514.659
2225,2018/3/1,4908233.115,4327442.815,3675627.811,4560509.659
2226,2018/3/2,4869077.115,4294812.815,3646260.811,4524616.659
2227,2018/3/5,4871045.115,4296452.815,3647736.811,4526420.659
2228,2018/3/6,4929197.115,4344912.815,3691350.811,4579726.659
2229,2018/3/7,4893305.115,4315002.815,3664431.811,4546825.659
2230,2018/3/8,4942445.115,4355952.815,3701286.811,4591870.659
2231,2018/3/9,4979969.115,4387222.815,3729429.811,4626267.659
2232,2018/3/12,5002529.115,4406022.815,3746349.811,4646947.659
2233,2018/3/13,4958825.115,4369602.815,3713571.811,4606885.659
2234,2018/3/14,4937333.115,4351692.815,3697452.811,4587184.659
2235,2018/3/15,4964717.115,4374512.815,3717990.811,4612286.659
2236,2018/3/16,4917029.115,4334772.815,3682224.811,4568572.659
2237,2018/3/19,4938425.115,4352602.815,3698271.811,4588185.659
2238,2018/3/20,4942565.115,4356052.815,3701376.811,4591980.659
2239,2018/3/21,4922585.115,4339402.815,3686391.811,4573665.659
2240,2018/3/22,4873745.115,4298702.815,3649761.811,4528895.659
2241,2018/3/23,4735253.115,4183292.815,3545892.811,4401944.659
2242,2018/3/26,4705193.115,4158242.815,3523347.811,4374389.659
2243,2018/3/27,4745249.115,4191622.815,3553389.811,4411107.659
2244,2018/3/28,4660589.115,4121072.815,3489894.811,4333502.659
2245,2018/3/29,4722185.115,4172402.815,3536091.811,4389965.659
2246,2018/3/30,4727525.115,4176852.815,3540096.811,4394860.659
2247,2018/4/2,4713629.115,4165272.815,3529674.811,4382122.659
2248,2018/4/3,4684301.115,4140832.815,3507678.811,4355238.659
2249,2018/4/4,4675157.115,4133212.815,3500820.811,4346856.659
2250,2018/4/9,4672841.115,4131282.815,3499083.811,4344733.659
2251,2018/4/10,4761929.115,4205522.815,3565899.811,4426397.659
2252,2018/4/11,4775333.115,4216692.815,3575952.811,4438684.659
2253,2018/4/12,4727693.115,4176992.815,3540222.811,4395014.659
2254,2018/4/13,4694693.115,4149492.815,3515472.811,4364764.659
2255,2018/4/16,4619957.115,4087212.815,3459420.811,4296256.659
2256,2018/4/17,4547693.115,4026992.815,3405222.811,4230014.659
2257,2018/4/18,4568861.115,4044632.815,3421098.811,4249418.659
2258,2018/4/19,4623533.115,4090192.815,3462102.811,4299534.659
2259,2018/4/20,4562345.115,4039202.815,3416211.811,4243445.659
2260,2018/4/23,4568921.115,4044682.815,3421143.811,4249473.659
2261,2018/4/24,4661513.115,4121842.815,3490587.811,4334349.659
2262,2018/4/25,4643765.115,4107052.815,3477276.811,4318080.659
2263,2018/4/26,4555913.115,4033842.815,3411387.811,4237549.659
2264,2018/4/27,4557581.115,4035232.815,3412638.811,4239078.659
2265,2018/5/2,4565705.115,4042002.815,3418731.811,4246525.659
2266,2018/5/3,4600925.115,4071352.815,3445146.811,4278810.659
2267,2018/5/4,4578845.115,4052952.815,3428586.811,4258570.659
2268,2018/5/7,4650353.115,4112542.815,3482217.811,4324119.659
2269,2018/5/8,4703741.115,4157032.815,3522258.811,4373058.659
2270,2018/5/9,4695269.115,4149972.815,3515904.811,4365292.659
2271,2018/5/10,4720997.115,4171412.815,3535200.811,4388876.659
2272,2018/5/11,4696733.115,4151192.815,3517002.811,4366634.659
2273,2018/5/14,4740473.115,4187642.815,3549807.811,4406729.659
2274,2018/5/15,4758245.115,4202452.815,3563136.811,4423020.659
2275,2018/5/16,4720733.115,4171192.815,3535002.811,4388634.659
2276,2018/5/17,4686185.115,4142402.815,3509091.811,4356965.659
2277,2018/5/18,4732997.115,4181412.815,3544200.811,4399876.659
2278,2018/5/21,4754813.115,4199592.815,3560562.811,4419874.659
2279,2018/5/22,4736777.115,4184562.815,3547035.811,4403341.659
2280,2018/5/23,4674821.115,4132932.815,3500568.811,4346548.659
2281,2018/5/24,4641989.115,4105572.815,3475944.811,4316452.659
2282,2018/5/25,4629125.115,4094852.815,3466296.811,4304660.659
2283,2018/5/28,4649237.115,4111612.815,3481380.811,4323096.659
2284,2018/5/29,4614137.115,4082362.815,3455055.811,4290921.659
2285,2018/5/30,4517369.115,4001722.815,3382479.811,4202217.659
2286,2018/5/31,4612181.115,4080732.815,3453588.811,4289128.659
2287,2018/6/1,4574033.115,4048942.815,3424977.811,4254159.659
2288,2018/6/4,4618421.115,4085932.815,3458268.811,4294848.659
2289,2018/6/5,4663709.115,4123672.815,3492234.811,4336362.659
2290,2018/6/6,4654145.115,4115702.815,3485061.811,4327595.659
2291,2018/6/7,4646537.115,4109362.815,3479355.811,4320621.659
2292,2018/6/8,4584869.115,4057972.815,3433104.811,4264092.659
2293,2018/6/11,4585301.115,4058332.815,3433428.811,4264488.659
2294,2018/6/12,4640465.115,4104302.815,3474801.811,4315055.659
2295,2018/6/13,4595333.115,4066692.815,3440952.811,4273684.659
2296,2018/6/14,4577369.115,4051722.815,3427479.811,4257217.659
2297,2018/6/15,4553441.115,4031782.815,3409533.811,4235283.659
2298,2018/6/19,4394669.115,3899472.815,3290454.811,4089742.659
2299,2018/6/20,4411416.862,3913792.815,3303342.811,4105094.76
2300,2018/6/21,4411416.862,3871322.815,3265119.811,4105094.76
2301,2018/6/22,4411416.862,3887252.815,3279456.811,4105094.76
2302,2018/6/25,4411416.862,3838832.815,3235878.811,4105094.76
2303,2018/6/26,4411416.862,3809462.815,3209445.811,4105094.76
2304,2018/6/27,4411416.862,3737612.815,3144780.811,4105094.76
2305,2018/6/28,4411416.862,3701882.815,3112623.811,4105094.76
2306,2018/6/29,4411416.862,3789332.815,3191328.811,4105094.76
2307,2018/7/2,4411416.862,3686312.815,3098610.811,4105094.76
2308,2018/7/3,4411416.862,3687632.815,3099798.811,4105094.76
2309,2018/7/4,4411416.862,3642102.815,3058821.811,4105094.76
2310,2018/7/5,4411416.862,3620792.815,3039642.811,4105094.76
2311,2018/7/6,4411416.862,3643472.815,3060054.811,4105094.76
2312,2018/7/9,4411416.862,3737532.815,3144708.811,4105094.76
2313,2018/7/10,4411416.862,3745872.815,3152214.811,4105094.76
2314,2018/7/11,4411416.862,3685882.815,3098223.811,4105094.76
2315,2018/7/12,4411416.862,3759412.815,3164400.811,4105094.76
2316,2018/7/13,4411416.862,3771042.815,3174867.811,4105094.76
2317,2018/7/16,4411416.862,3750442.815,3156327.811,4105094.76
2318,2018/7/17,4411416.862,3727732.815,3135888.811,4105094.76
2319,2018/7/18,4411416.862,3709672.815,3119634.811,4105094.76
2320,2018/7/19,4411416.862,3706692.815,3116952.811,4105094.76
2321,2018/7/20,4411416.862,3771242.815,3175047.811,4105094.76
2322,2018/7/23,4411416.862,3804102.815,3204621.811,4105094.76
2323,2018/7/24,4411416.862,3860062.815,3254985.811,4105094.76
2324,2018/7/25,4411416.862,3856102.815,3251421.811,4105094.76
2325,2018/7/26,4411416.862,3814602.815,3214071.811,4105094.76
2326,2018/7/27,4411416.862,3799582.815,3200553.811,4105094.76
2327,2018/7/30,4411416.862,3793432.815,3195018.811,4105094.76
2328,2018/7/31,4411416.862,3796012.815,3197340.811,4105094.76
2329,2018/8/1,4411416.862,3725742.815,3134097.811,4105094.76
2330,2018/8/2,4411416.862,3649312.815,3065310.811,4105094.76
2331,2018/8/3,4411416.862,3593632.815,3015198.811,4105094.76
